0.000029,0.005882,0.588235
0.000046,0.001706,-0.417647
0.000311,0.026471,2.476471
0.000782,0.047059,2.058824
0.001517,0.073529,2.647059
0.002576,0.105882,3.235294
0.004017,0.144118,3.823529
0.005899,0.188235,4.411765
0.008282,0.238235,5.000000
0.011223,0.294118,5.588235
0.014782,0.355882,6.176471
0.019017,0.423529,6.764706
0.023988,0.497059,7.352941
0.029752,0.576471,7.941176
0.036370,0.661765,8.529412
0.043899,0.752941,9.117647
0.052399,0.850000,9.705882
0.061899,0.950000,10.000000
0.072399,1.050000,10.000000
0.083899,1.150000,10.000000
0.096399,1.250000,10.000000
0.109899,1.350000,10.000000
0.124399,1.450000,10.000000
0.139899,1.550000,10.000000
0.156399,1.650000,10.000000
0.173899,1.750000,10.000000
0.192399,1.850000,10.000000
0.211899,1.950000,10.000000
0.232399,2.050000,10.000000
0.253899,2.150000,10.000000
0.276399,2.250000,10.000000
0.299899,2.350000,10.000000
0.324399,2.450000,10.000000
0.349899,2.550000,10.000000
0.376399,2.650000,10.000000
0.403899,2.750000,10.000000
0.432399,2.850000,10.000000
0.461899,2.950000,10.000000
0.492399,3.050000,10.000000
0.523899,3.150000,10.000000
0.556399,3.250000,10.000000
0.589899,3.350000,10.000000
0.624399,3.450000,10.000000
0.659899,3.550000,10.000000
0.696399,3.650000,10.000000
0.733899,3.750000,10.000000
0.772399,3.850000,10.000000
0.811899,3.950000,10.000000
0.852399,4.050000,10.000000
0.893899,4.150000,10.000000
0.936399,4.250000,10.000000
0.979899,4.350000,10.000000
1.024399,4.450000,10.000000
1.069899,4.550000,10.000000
1.116399,4.650000,10.000000
1.163899,4.750000,10.000000
1.212399,4.850000,10.000000
1.261899,4.950000,10.000000
1.312399,5.050000,10.000000
1.363899,5.150000,10.000000
1.416399,5.250000,10.000000
1.469899,5.350000,10.000000
1.524399,5.450000,10.000000
1.579899,5.550000,10.000000
1.636399,5.650000,10.000000
1.693899,5.750000,10.000000
1.752399,5.850000,10.000000
1.811899,5.950000,10.000000
1.872399,6.050000,10.000000
1.933899,6.150000,10.000000
1.996399,6.250000,10.000000
2.059899,6.350000,10.000000
2.124399,6.450000,10.000000
2.189899,6.550000,10.000000
2.256399,6.650000,10.000000
2.323899,6.750000,10.000000
2.392399,6.850000,10.000000
2.461899,6.950000,10.000000
2.532399,7.050000,10.000000
2.603899,7.150000,10.000000
2.676399,7.250000,10.000000
2.749899,7.350000,10.000000
2.824399,7.450000,10.000000
2.899899,7.550000,10.000000
2.976399,7.650000,10.000000
3.053899,7.750000,10.000000
3.132399,7.850000,10.000000
3.211899,7.950000,10.000000
3.292399,8.050000,10.000000
3.373899,8.150000,10.000000
3.456399,8.250000,10.000000
3.539899,8.350000,10.000000
3.624399,8.450000,10.000000
3.709899,8.550000,10.000000
3.796399,8.650000,10.000000
3.883899,8.750000,10.000000
3.972399,8.850000,10.000000
4.061899,8.950000,10.000000
4.152399,9.050000,10.000000
4.243899,9.150000,10.000000
4.336399,9.250000,10.000000
4.429899,9.350000,10.000000
4.524399,9.450000,10.000000
4.619899,9.550000,10.000000
4.716399,9.650000,10.000000
4.813899,9.750000,10.000000
4.912399,9.850000,10.000000
5.011899,9.950000,10.000000
